n1	n2	evidence	score
OMIM:613615	DOID:0050576	curated	1
ORPHA:3156	DOID:0050576	curated	1
OMIM:218330	DOID:0050577	curated	1
OMIM:613610	DOID:0050577	curated	1
OMIM:613587	DOID:0050578	curated	1
OMIM:613507	DOID:0050579	curated	1
ORPHA:79452	DOID:0050580	curated	1
MESH:D014256	DOID:0050587	curated	1
OMIM:613229	DOID:0050587	curated	1
OMIM:613151	DOID:0050588	curated	1
OMIM:613152	DOID:0050588	curated	1
OMIM:613155	DOID:0050588	curated	1
OMIM:613156	DOID:0050588	curated	1
OMIM:615351	DOID:0050588	curated	1
OMIM:616094	DOID:0050588	curated	1
ORPHA:370953	DOID:0050588	curated	1
EFO:0003767	DOID:0050589	curated	1
MESH:D015212	DOID:0050589	curated	1
ORPHA:42738	DOID:0050590	curated	1
MESH:D000848	DOID:0050591	curated	1
OMIM:106600	DOID:0050591	curated	1
OMIM:150400	DOID:0050591	curated	1
OMIM:313500	DOID:0050591	curated	1
OMIM:602639	DOID:0050591	curated	1
OMIM:604625	DOID:0050591	curated	1
OMIM:610926	DOID:0050591	curated	1
ORPHA:99798	DOID:0050591	curated	1
ORPHA:474	DOID:0050592	curated	1
OMIM:613085	DOID:0050593	curated	1
OMIM:613086	DOID:0050593	curated	1
MESH:D012554	DOID:0050597	curated	1
MESH:D012555	DOID:0050597	curated	1
OMIM:181460	DOID:0050597	curated	1
ORPHA:1247	DOID:0050597	curated	1
UMLS:C0276932	DOID:0050597	curated	1
OMIM:600501	DOID:0050600	curated	1
OMIM:103285	DOID:0050601	curated	1
OMIM:231550	DOID:0050602	curated	1
OMIM:200500	DOID:0050603	curated	1
MESH:C564334	DOID:0050604	curated	1
OMIM:607778	DOID:0050604	curated	1
OMIM:201100	DOID:0050605	curated	1
OMIM:101900	DOID:0050606	curated	1
MESH:D010255	DOID:0050619	curated	1
UMLS:C0280334	DOID:0050619	curated	1
UMLS:C0854995	DOID:0050619	curated	1
UMLS:C1335336	DOID:0050619	curated	1
UMLS:C1335337	DOID:0050619	curated	1
UMLS:C1335340	DOID:0050619	curated	1
UMLS:C0345913	DOID:0050625	curated	1
ORPHA:164736	DOID:0050628	curated	1
OMIM:225750	DOID:0050629	curated	1
OMIM:610181	DOID:0050629	curated	1
OMIM:610329	DOID:0050629	curated	1
OMIM:610333	DOID:0050629	curated	1
OMIM:612952	DOID:0050629	curated	1
OMIM:615010	DOID:0050629	curated	1
OMIM:615846	DOID:0050629	curated	1
ORPHA:51	DOID:0050629	curated	1
MESH:C562664	DOID:0050630	curated	1
OMIM:300600	DOID:0050630	curated	1
MESH:C537047	DOID:0050631	curated	1
OMIM:300523	DOID:0050631	curated	1
ORPHA:59	DOID:0050631	curated	1
MESH:D016115	DOID:0050632	curated	1
ORPHA:55	DOID:0050632	curated	1
MESH:D016117	DOID:0050633	curated	1
OMIM:300500	DOID:0050633	curated	1
OMIM:203655	DOID:0050634	curated	1
MESH:C536589	DOID:0050635	curated	1
OMIM:104290	DOID:0050635	curated	1
OMIM:614820	DOID:0050635	curated	1
ORPHA:2131	DOID:0050635	curated	1
OMIM:105200	DOID:0050636	curated	1
OMIM:105120	DOID:0050637	curated	1
OMIM:105210	DOID:0050638	curated	1
OMIM:105250	DOID:0050639	curated	1
OMIM:613955	DOID:0050639	curated	1
ORPHA:137807	DOID:0050639	curated	1
OMIM:607095	DOID:0050640	curated	1
OMIM:268150	DOID:0050641	curated	1
OMIM:206100	DOID:0050642	curated	1
OMIM:615234	DOID:0050642	curated	1
MESH:C537440	DOID:0050644	curated	1
OMIM:208000	DOID:0050644	curated	1
OMIM:614473	DOID:0050644	curated	1
ORPHA:51608	DOID:0050644	curated	1
MESH:C565942	DOID:0050645	curated	1
OMIM:208050	DOID:0050645	curated	1
OMIM:108120	DOID:0050646	curated	1
OMIM:108145	DOID:0050646	curated	1
OMIM:108200	DOID:0050646	curated	1
OMIM:114300	DOID:0050646	curated	1
OMIM:121050	DOID:0050646	curated	1
OMIM:121070	DOID:0050646	curated	1
OMIM:158300	DOID:0050646	curated	1
OMIM:187370	DOID:0050646	curated	1
OMIM:193700	DOID:0050646	curated	1
OMIM:601680	DOID:0050646	curated	1
OMIM:609128	DOID:0050646	curated	1
OMIM:614335	DOID:0050646	curated	1
OMIM:615065	DOID:0050646	curated	1
ORPHA:1147	DOID:0050646	curated	1
ORPHA:97120	DOID:0050646	curated	1
MESH:C535388	DOID:0050647	curated	1
OMIM:301835	DOID:0050647	curated	1
ORPHA:1187	DOID:0050647	curated	1
OMIM:108720	DOID:0050648	curated	1
OMIM:108721	DOID:0050648	curated	1
OMIM:256050	DOID:0050648	curated	1
OMIM:209300	DOID:0050649	curated	1
ORPHA:1195	DOID:0050649	curated	1
OMIM:607554	DOID:0050650	curated	1
OMIM:608583	DOID:0050650	curated	1
OMIM:608988	DOID:0050650	curated	1
OMIM:611493	DOID:0050650	curated	1
OMIM:611494	DOID:0050650	curated	1
OMIM:612201	DOID:0050650	curated	1
OMIM:612240	DOID:0050650	curated	1
OMIM:613055	DOID:0050650	curated	1
OMIM:613980	DOID:0050650	curated	1
OMIM:614022	DOID:0050650	curated	1
OMIM:614049	DOID:0050650	curated	1
OMIM:614050	DOID:0050650	curated	1
OMIM:615377	DOID:0050650	curated	1
OMIM:615378	DOID:0050650	curated	1
OMIM:615770	DOID:0050650	curated	1
ORPHA:334	DOID:0050650	curated	1
MESH:D004694	DOID:0050651	curated	1
OMIM:600309	DOID:0050651	curated	1
OMIM:606215	DOID:0050651	curated	1
OMIM:614430	DOID:0050651	curated	1
OMIM:614474	DOID:0050651	curated	1
ORPHA:98722	DOID:0050651	curated	1
MESH:C536788	DOID:0050654	curated	1
OMIM:218600	DOID:0050654	curated	1
ORPHA:1223	DOID:0050654	curated	1
OMIM:241850	DOID:0050655	curated	1
OMIM:251290	DOID:0050656	curated	1
ORPHA:1229	DOID:0050656	curated	1
MESH:D006223	DOID:0050657	curated	1
OMIM:158350	DOID:0050657	curated	1
ORPHA:109	DOID:0050657	curated	1
OMIM:149200	DOID:0050658	curated	1
MESH:C537658	DOID:0050659	curated	1
OMIM:607483	DOID:0050659	curated	1
OMIM:123790	DOID:0050660	curated	1
MESH:D057826	DOID:0050661	curated	1
OMIM:153700	DOID:0050661	curated	1
OMIM:153840	DOID:0050661	curated	1
OMIM:608161	DOID:0050661	curated	1
OMIM:616151	DOID:0050661	curated	1
OMIM:616152	DOID:0050661	curated	1
ORPHA:1243	DOID:0050661	curated	1
ORPHA:99000	DOID:0050661	curated	1
MESH:C567518	DOID:0050662	curated	1
OMIM:611809	DOID:0050662	curated	1
OMIM:158810	DOID:0050663	curated	1
OMIM:210370	DOID:0050664	curated	1
OMIM:605388	DOID:0050670	curated	1
MESH:C567357	DOID:0050675	curated	1
OMIM:612292	DOID:0050675	curated	1
MESH:D058249	DOID:0050676	curated	1
OMIM:135150	DOID:0050676	curated	1
MESH:C537633	DOID:0050677	curated	1
OMIM:262000	DOID:0050677	curated	1
ORPHA:123	DOID:0050677	curated	1
OMIM:186580	DOID:0050678	curated	1
OMIM:303700	DOID:0050679	curated	1
OMIM:112310	DOID:0050680	curated	1
MESH:C536575	DOID:0050681	curated	1
OMIM:301900	DOID:0050681	curated	1
ORPHA:127	DOID:0050681	curated	1
OMIM:601536	DOID:0050682	curated	1
ORPHA:69739	DOID:0050682	curated	1
OMIM:607475	DOID:0050683	curated	1
MESH:C537081	DOID:0050684	curated	1
OMIM:211180	DOID:0050684	curated	1
ORPHA:1270	DOID:0050684	curated	1
UMLS:C0334239	DOID:0050685	curated	1
MESH:D009371	DOID:0050686	curated	1
MESH:C565193	DOID:0050689	curated	1
OMIM:610713	DOID:0050689	curated	1
OMIM:113500	DOID:0050690	curated	1
OMIM:271530	DOID:0050690	curated	1
OMIM:271630	DOID:0050690	curated	1
OMIM:613678	DOID:0050690	curated	1
ORPHA:1293	DOID:0050690	curated	1
OMIM:113620	DOID:0050691	curated	1
MESH:C536607	DOID:0050692	curated	1
OMIM:601003	DOID:0050692	curated	1
OMIM:605041	DOID:0050693	curated	1
ORPHA:79493	DOID:0050693	curated	1
MESH:C537111	DOID:0050694	curated	1
OMIM:211530	DOID:0050694	curated	1
MESH:D002821	DOID:0050697	curated	1
MESH:C538212	DOID:0050699	curated	1
MESH:C564487	DOID:0050699	curated	1
MESH:D057973	DOID:0050699	curated	1
OMIM:300009	DOID:0050699	curated	1
OMIM:300555	DOID:0050699	curated	1
ORPHA:1652	DOID:0050699	curated	1
MESH:D009202	DOID:0050700	curated	1
ORPHA:1934	DOID:0050709	curated	1
ORPHA:6	DOID:0050710	curated	1
OMIM:604290	DOID:0050711	curated	1
OMIM:612718	DOID:0050712	curated	1
ORPHA:1561	DOID:0050713	curated	1
OMIM:277400	DOID:0050715	curated	1
OMIM:277410	DOID:0050716	curated	1
OMIM:277380	DOID:0050717	curated	1
OMIM:613068	DOID:0050719	curated	1
OMIM:238970	DOID:0050720	curated	1
MESH:C566618	DOID:0050722	curated	1
OMIM:601815	DOID:0050722	curated	1
OMIM:610992	DOID:0050723	curated	1
OMIM:614023	DOID:0050724	curated	1
OMIM:276600	DOID:0050725	curated	1
OMIM:276700	DOID:0050726	curated	1
OMIM:276710	DOID:0050727	curated	1
OMIM:275630	DOID:0050729	curated	1
OMIM:261000	DOID:0050734	curated	1
MESH:C536259	DOID:0050740	curated	1
OMIM:600096	DOID:0050740	curated	1
EFO:0003829	DOID:0050741	curated	1
OMIM:103780	DOID:0050741	curated	1
EFO:0003768	DOID:0050742	curated	1
MESH:D014029	DOID:0050742	curated	1
MESH:D020522	DOID:0050746	curated	1
OMIM:608627	DOID:0050752	curated	1
MESH:D002524	DOID:0050753	curated	1
OMIM:208920	DOID:0050754	curated	1
OMIM:606002	DOID:0050755	curated	1
MESH:C535808	DOID:0050757	curated	1
OMIM:304700	DOID:0050757	curated	1
OMIM:602668	DOID:0050759	curated	1
OMIM:310440	DOID:0050760	curated	1
OMIM:103050	DOID:0050762	curated	1
ORPHA:2697	DOID:0050763	curated	1
OMIM:300261	DOID:0050764	curated	1
ORPHA:85276	DOID:0050764	curated	1
MESH:D054546	DOID:0050765	curated	1
MESH:D054546	DOID:0050766	curated	1
OMIM:200150	DOID:0050766	curated	1
ORPHA:2388	DOID:0050766	curated	1
OMIM:604273	DOID:0050768	curated	1
ORPHA:254913	DOID:0050768	curated	1
OMIM:310465	DOID:0050769	curated	1
ORPHA:2608	DOID:0050769	curated	1
OMIM:174050	DOID:0050770	curated	1
MESH:D010673	DOID:0050771	curated	1
OMIM:171300	DOID:0050771	curated	1
OMIM:108600	DOID:0050772	curated	1
MESH:D010235	DOID:0050773	curated	1
OMIM:115310	DOID:0050773	curated	1
OMIM:168000	DOID:0050773	curated	1
OMIM:601650	DOID:0050773	curated	1
OMIM:605373	DOID:0050773	curated	1
OMIM:614165	DOID:0050773	curated	1
MESH:C535288	DOID:0050774	curated	1
OMIM:266280	DOID:0050774	curated	1
ORPHA:3021	DOID:0050774	curated	1
MESH:C536637	DOID:0050775	curated	1
OMIM:269250	DOID:0050775	curated	1
OMIM:300046	DOID:0050776	curated	1
OMIM:300047	DOID:0050776	curated	1
OMIM:300062	DOID:0050776	curated	1
OMIM:300114	DOID:0050776	curated	1
OMIM:300115	DOID:0050776	curated	1
OMIM:300143	DOID:0050776	curated	1
OMIM:300210	DOID:0050776	curated	1
OMIM:300271	DOID:0050776	curated	1
OMIM:300324	DOID:0050776	curated	1
OMIM:300355	DOID:0050776	curated	1
OMIM:300372	DOID:0050776	curated	1
OMIM:300387	DOID:0050776	curated	1
OMIM:300428	DOID:0050776	curated	1
OMIM:300433	DOID:0050776	curated	1
OMIM:300436	DOID:0050776	curated	1
OMIM:300454	DOID:0050776	curated	1
OMIM:300498	DOID:0050776	curated	1
OMIM:300505	DOID:0050776	curated	1
OMIM:300518	DOID:0050776	curated	1
OMIM:300558	DOID:0050776	curated	1
OMIM:300577	DOID:0050776	curated	1
OMIM:300659	DOID:0050776	curated	1
OMIM:300716	DOID:0050776	curated	1
OMIM:300802	DOID:0050776	curated	1
OMIM:300803	DOID:0050776	curated	1
OMIM:300844	DOID:0050776	curated	1
OMIM:300848	DOID:0050776	curated	1
OMIM:300849	DOID:0050776	curated	1
OMIM:300850	DOID:0050776	curated	1
OMIM:300851	DOID:0050776	curated	1
OMIM:300852	DOID:0050776	curated	1
OMIM:300912	DOID:0050776	curated	1
OMIM:300919	DOID:0050776	curated	1
OMIM:300923	DOID:0050776	curated	1
OMIM:309530	DOID:0050776	curated	1
OMIM:309549	DOID:0050776	curated	1
ORPHA:777	DOID:0050776	curated	1
ORPHA:475	DOID:0050777	curated	1
ORPHA:564	DOID:0050778	curated	1
MESH:C536079	DOID:0050779	curated	1
ORPHA:2189	DOID:0050779	curated	1
OMIM:300855	DOID:0050781	curated	1
MESH:D015043	DOID:0050782	curated	1
UMLS:C0393666	DOID:0050785	curated	1
OMIM:137600	DOID:0050786	curated	1
OMIM:601631	DOID:0050786	curated	1
ORPHA:98634	DOID:0050786	curated	1
OMIM:174900	DOID:0050787	curated	1
OMIM:185800	DOID:0050788	curated	1
OMIM:186570	DOID:0050789	curated	1
MESH:C537931	DOID:0050790	curated	1
OMIM:228900	DOID:0050790	curated	1
ORPHA:2639	DOID:0050790	curated	1
MESH:C536665	DOID:0050791	curated	1
OMIM:261550	DOID:0050791	curated	1
MESH:C563977	DOID:0050792	curated	1
OMIM:600195	DOID:0050792	curated	1
ORPHA:2451	DOID:0050792	curated	1
OMIM:609620	DOID:0050793	curated	1
OMIM:609621	DOID:0050793	curated	1
OMIM:609622	DOID:0050793	curated	1
OMIM:186500	DOID:0050794	curated	1
OMIM:610017	DOID:0050794	curated	1
OMIM:612961	DOID:0050794	curated	1
OMIM:180020	DOID:0050795	curated	1
OMIM:610024	DOID:0050795	curated	1
OMIM:610356	DOID:0050795	curated	1
OMIM:610478	DOID:0050795	curated	1
OMIM:613093	DOID:0050795	curated	1
MESH:C536010	DOID:0050796	curated	1
OMIM:200450	DOID:0050796	curated	1
UMLS:C1860212	DOID:0050796	curated	1
MESH:C536662	DOID:0050797	curated	1
OMIM:264470	DOID:0050797	curated	1
MESH:C537622	DOID:0050799	curated	1
OMIM:612736	DOID:0050799	curated	1
OMIM:300352	DOID:0050800	curated	1
OMIM:109200	DOID:0050801	curated	1
OMIM:300710	DOID:0050801	curated	1
OMIM:612421	DOID:0050801	curated	1
OMIM:615349	DOID:0050802	curated	1
ORPHA:75496	DOID:0050802	curated	1
OMIM:612713	DOID:0050807	curated	1
OMIM:601492	DOID:0050809	curated	1
MESH:C531633	DOID:0050810	curated	1
OMIM:201710	DOID:0050811	curated	1
OMIM:201810	DOID:0050811	curated	1
OMIM:201910	DOID:0050811	curated	1
OMIM:202010	DOID:0050811	curated	1
OMIM:202110	DOID:0050811	curated	1
ORPHA:418	DOID:0050811	curated	1
OMIM:612847	DOID:0050812	curated	1
OMIM:143095	DOID:0050813	curated	1
MESH:C536958	DOID:0050814	curated	1
OMIM:605282	DOID:0050814	curated	1
ORPHA:363417	DOID:0050814	curated	1
MESH:C536480	DOID:0050816	curated	1
OMIM:236730	DOID:0050816	curated	1
OMIM:615112	DOID:0050816	curated	1
ORPHA:2704	DOID:0050816	curated	1
OMIM:248200	DOID:0050817	curated	1
OMIM:600110	DOID:0050817	curated	1
OMIM:603786	DOID:0050817	curated	1
OMIM:275350	DOID:0050818	curated	1
MESH:D054537	DOID:0050820	curated	1
UMLS:C0264776	DOID:0050826	curated	1
MESH:D058729	DOID:0050830	curated	1
MESH:C536841	DOID:0050831	curated	1
OMIM:604218	DOID:0050831	curated	1
OMIM:258900	DOID:0050833	curated	1
OMIM:214800	DOID:0050834	curated	1
ORPHA:138	DOID:0050834	curated	1
MESH:D004422	DOID:0050835	curated	1
MESH:D020821	DOID:0050835	curated	1
MESH:D012891	DOID:0050847	curated	1
MESH:D020181	DOID:0050848	curated	1
OMIM:107650	DOID:0050848	curated	1
MEDDRA:10064569	DOID:0050854	curated	1
MESH:D056587	DOID:0050854	curated	1
OMIM:191900	DOID:0050854	curated	1
ORPHA:575	DOID:0050854	curated	1
OMIM:233400	DOID:0050857	curated	1
OMIM:614129	DOID:0050857	curated	1
OMIM:614926	DOID:0050857	curated	1
OMIM:615300	DOID:0050857	curated	1
ORPHA:2855	DOID:0050857	curated	1
MESH:C536026	DOID:0050858	curated	1
OMIM:602535	DOID:0050858	curated	1
ORPHA:561	DOID:0050858	curated	1
UMLS:C1319315	DOID:0050861	curated	1
MESH:D008224	DOID:0050873	curated	1
MESH:D016767	DOID:0050876	curated	1
OMIM:260370	DOID:0050877	curated	1
OMIM:300623	DOID:0050879	curated	1
OMIM:610443	DOID:0050880	curated	1
ORPHA:96169	DOID:0050880	curated	1
ORPHA:52430	DOID:0050881	curated	1
OMIM:600224	DOID:0050882	curated	1
OMIM:614559	DOID:0050883	curated	1
OMIM:615512	DOID:0050884	curated	1
OMIM:614732	DOID:0050885	curated	1
OMIM:275900	DOID:0050886	curated	1
ORPHA:101000	DOID:0050886	curated	1
OMIM:107480	DOID:0050887	curated	1
OMIM:613192	DOID:0050889	curated	1
OMIM:614202	DOID:0050889	curated	1
MESH:D008527	DOID:0050902	curated	1
MESH:D018242	DOID:0050902	curated	1
OMIM:155255	DOID:0050902	curated	1
MESH:D009190	DOID:0050908	curated	1
OMIM:614286	DOID:0050908	curated	1
OMIM:137245	DOID:0050909	curated	1
OMIM:114900	DOID:0050925	curated	1
OMIM:611302	DOID:0050941	curated	1
OMIM:611390	DOID:0050942	curated	1
OMIM:613672	DOID:0050943	curated	1
OMIM:614487	DOID:0050944	curated	1
OMIM:108650	DOID:0050945	curated	1
MESH:C536787	DOID:0050946	curated	1
OMIM:270550	DOID:0050946	curated	1
OMIM:241530	DOID:0050947	curated	1
OMIM:193100	DOID:0050948	curated	1
OMIM:241520	DOID:0050949	curated	1
OMIM:613312	DOID:0050949	curated	1
ORPHA:289176	DOID:0050949	curated	1
ORPHA:1172	DOID:0050950	curated	1
OMIM:164400	DOID:0050954	curated	1
OMIM:183090	DOID:0050955	curated	1
OMIM:183086	DOID:0050956	curated	1
MESH:D020754	DOID:0050957	curated	1
OMIM:600223	DOID:0050957	curated	1
ORPHA:98765	DOID:0050957	curated	1
UMLS:C0752122	DOID:0050957	curated	1
OMIM:164500	DOID:0050958	curated	1
OMIM:608768	DOID:0050959	curated	1
OMIM:603516	DOID:0050960	curated	1
OMIM:604432	DOID:0050961	curated	1
OMIM:604326	DOID:0050962	curated	1
OMIM:605259	DOID:0050963	curated	1
OMIM:605361	DOID:0050964	curated	1
OMIM:606658	DOID:0050965	curated	1
OMIM:607136	DOID:0050967	curated	1
OMIM:604121	DOID:0050968	curated	1
OMIM:607458	DOID:0050969	curated	1
OMIM:607346	DOID:0050970	curated	1
OMIM:608687	DOID:0050971	curated	1
OMIM:607454	DOID:0050972	curated	1
OMIM:610245	DOID:0050973	curated	1
MESH:C537202	DOID:0050974	curated	1
OMIM:608703	DOID:0050974	curated	1
MESH:C537203	DOID:0050975	curated	1
OMIM:609306	DOID:0050975	curated	1
OMIM:609307	DOID:0050976	curated	1
OMIM:610246	DOID:0050977	curated	1
OMIM:117360	DOID:0050978	curated	1
OMIM:613371	DOID:0050979	curated	1
OMIM:117210	DOID:0050980	curated	1
OMIM:133190	DOID:0050981	curated	1
OMIM:613908	DOID:0050982	curated	1
OMIM:614153	DOID:0050983	curated	1
OMIM:615945	DOID:0050984	curated	1
OMIM:615957	DOID:0050985	curated	1
OMIM:616053	DOID:0050986	curated	1
OMIM:160120	DOID:0050989	curated	1
OMIM:108500	DOID:0050990	curated	1
OMIM:606554	DOID:0050991	curated	1
OMIM:606552	DOID:0050992	curated	1
OMIM:613855	DOID:0050993	curated	1
OMIM:612656	DOID:0050994	curated	1
OMIM:611907	DOID:0050995	curated	1
OMIM:616055	DOID:0050996	curated	1
OMIM:224050	DOID:0050997	curated	1
OMIM:610185	DOID:0050997	curated	1
OMIM:613227	DOID:0050997	curated	1
OMIM:615268	DOID:0050997	curated	1
OMIM:614756	DOID:0050998	curated	1
OMIM:613728	DOID:0050999	curated	1
OMIM:600802	DOID:0060008	curated	1
OMIM:604571	DOID:0060009	curated	1
OMIM:603554	DOID:0060010	curated	1
MESH:D053632	DOID:0060013	curated	1
OMIM:300400	DOID:0060013	curated	1
OMIM:615401	DOID:0060019	curated	1
MESH:C538361	DOID:0060020	curated	1
OMIM:267500	DOID:0060020	curated	1
OMIM:606593	DOID:0060021	curated	1
OMIM:308230	DOID:0060022	curated	1
OMIM:606843	DOID:0060023	curated	1
ORPHA:101090	DOID:0060023	curated	1
MESH:D017098	DOID:0060025	curated	1
OMIM:137100	DOID:0060025	curated	1
OMIM:269650	DOID:0060025	curated	1
OMIM:609529	DOID:0060025	curated	1
OMIM:613502	DOID:0060027	curated	1
UMLS:C0154451	DOID:0060040	curated	1
MESH:D000067877	DOID:0060041	curated	1
MESH:D001037	DOID:0060046	curated	1
MESH:C562509	DOID:0060055	curated	1
OMIM:119500	DOID:0060055	curated	1
OMIM:263650	DOID:0060055	curated	1
ORPHA:1300	DOID:0060055	curated	1
ORPHA:294963	DOID:0060055	curated	1
MESH:D008223	DOID:0060058	curated	1
MESH:D008228	DOID:0060060	curated	1
OMIM:605027	DOID:0060060	curated	1
ORPHA:547	DOID:0060060	curated	1
MESH:D016410	DOID:0060061	curated	1
OMIM:162000	DOID:0060062	curated	1
OMIM:613092	DOID:0060062	curated	1
OMIM:614227	DOID:0060062	curated	1
ORPHA:209886	DOID:0060062	curated	1
ORPHA:217330	DOID:0060062	curated	1
OMIM:300751	DOID:0060063	curated	1
OMIM:205950	DOID:0060065	curated	1
OMIM:206000	DOID:0060066	curated	1
OMIM:557000	DOID:0060067	curated	1
MESH:D018215	DOID:0060098	curated	1
MESH:D010610	DOID:0060119	curated	1
MESH:D012983	DOID:0060123	curated	1
UMLS:C0242310	DOID:0060125	curated	1
MESH:C531604	DOID:0060155	curated	1
UMLS:C2930796	DOID:0060155	curated	1
MESH:C531609	DOID:0060157	curated	1
UMLS:C1274706	DOID:0060157	curated	1
UMLS:C2936778	DOID:0060157	curated	1
UMLS:C3179487	DOID:0060157	curated	1
UMLS:C3179488	DOID:0060157	curated	1
UMLS:C3179489	DOID:0060157	curated	1
MESH:D014897	DOID:0060160	curated	1
ORPHA:70	DOID:0060160	curated	1
MESH:D055534	DOID:0060161	curated	1
OMIM:313200	DOID:0060161	curated	1
OMIM:125370	DOID:0060162	curated	1
UMLS://www.w3.org/2004/02/skos/core#exactMatch="exactMatch"}	DOID:0060162	curated	1
MESH:D017593	DOID:0060165	curated	1
OMIM:148840	DOID:0060165	curated	1
MESH:D016574	DOID:0060167	curated	1
MESH:C538320	DOID:0060168	curated	1
OMIM:235800	DOID:0060168	curated	1
OMIM:601764	DOID:0060169	curated	1
OMIM:605751	DOID:0060169	curated	1
OMIM:607745	DOID:0060169	curated	1
OMIM:612627	DOID:0060169	curated	1
ORPHA:306	DOID:0060169	curated	1
ORPHA:36387	DOID:0060170	curated	1
MESH:C536962	DOID:0060173	curated	1
OMIM:601005	DOID:0060173	curated	1
ORPHA:65283	DOID:0060173	curated	1
ORPHA:768	DOID:0060173	curated	1
OMIM:613163	DOID:0060174	curated	1
MESH:C535803	DOID:0060175	curated	1
OMIM:271980	DOID:0060175	curated	1
MESH:C535328	DOID:0060177	curated	1
ORPHA:569	DOID:0060178	curated	1
OMIM:309500	DOID:0060179	curated	1
ORPHA:3242	DOID:0060179	curated	1
EFO:0003872	DOID:0060180	curated	1
MESH:D003092	DOID:0060180	curated	1
MESH:D017091	DOID:0060181	curated	1
MESH:D046728	DOID:0060182	curated	1
MESH:D046729	DOID:0060183	curated	1
MESH:D046730	DOID:0060184	curated	1
MEDDRA:10009657	DOID:0060185	curated	1
MESH:D004761	DOID:0060185	curated	1
UMLS:C0014358	DOID:0060185	curated	1
UMLS:C0085819	DOID:0060185	curated	1
UMLS:C1257844	DOID:0060185	curated	1
UMLS:C1257845	DOID:0060185	curated	1
UMLS:C0029512	DOID:0060186	curated	1
UMLS:C0029512	DOID:0060187	curated	1
MEDDRA:10021312	DOID:0060189	curated	1
MESH:D007079	DOID:0060189	curated	1
MESH:D003424	DOID:0060192	curated	1
OMIM:105400	DOID:0060193	curated	1
OMIM:205100	DOID:0060194	curated	1
OMIM:606640	DOID:0060195	curated	1
OMIM:602433	DOID:0060196	curated	1
ORPHA:357043	DOID:0060196	curated	1
OMIM:602099	DOID:0060197	curated	1
OMIM:608030	DOID:0060198	curated	1
OMIM:608031	DOID:0060199	curated	1
OMIM:611895	DOID:0060200	curated	1
OMIM:612069	DOID:0060201	curated	1
OMIM:612577	DOID:0060202	curated	1
OMIM:613435	DOID:0060203	curated	1
OMIM:613954	DOID:0060205	curated	1
OMIM:300857	DOID:0060206	curated	1
OMIM:614373	DOID:0060207	curated	1
OMIM:614696	DOID:0060208	curated	1
OMIM:614808	DOID:0060209	curated	1
OMIM:615515	DOID:0060210	curated	1
OMIM:615426	DOID:0060211	curated	1
OMIM:606070	DOID:0060212	curated	1
OMIM:105550	DOID:0060213	curated	1
OMIM:615911	DOID:0060214	curated	1
MESH:D002549	DOID:0060215	curated	1
MESH:D055952	DOID:0060216	curated	1
ORPHA:1467	DOID:0060216	curated	1
ORPHA:98980	DOID:0060217	curated	1
UMLS:C1168173	DOID:0060217	curated	1
MESH:D017675	DOID:0060218	curated	1
UMLS:C1527226	DOID:0060218	curated	1
OMIM:614569	DOID:0060221	curated	1
ORPHA:163634	DOID:0060221	curated	1
OMIM:607016	DOID:0060222	curated	1
ORPHA:93474	DOID:0060222	curated	1
MESH:D001281	DOID:0060224	curated	1
ORPHA:293843	DOID:0060225	curated	1
MESH:C538186	DOID:0060226	curated	1
OMIM:201180	DOID:0060226	curated	1
OMIM:239710	DOID:0060226	curated	1
ORPHA:1784	DOID:0060226	curated	1
OMIM:100300	DOID:0060227	curated	1
OMIM:614219	DOID:0060227	curated	1
OMIM:614814	DOID:0060227	curated	1
OMIM:615297	DOID:0060227	curated	1
OMIM:616028	DOID:0060227	curated	1
ORPHA:974	DOID:0060227	curated	1
OMIM:105800	DOID:0060228	curated	1
OMIM:300870	DOID:0060228	curated	1
OMIM:608542	DOID:0060228	curated	1
OMIM:609122	DOID:0060228	curated	1
OMIM:610213	DOID:0060228	curated	1
OMIM:611892	DOID:0060228	curated	1
OMIM:612161	DOID:0060228	curated	1
OMIM:612162	DOID:0060228	curated	1
OMIM:612586	DOID:0060228	curated	1
OMIM:612587	DOID:0060228	curated	1
OMIM:614252	DOID:0060228	curated	1
